Date,Open,High,Low,Close,Adj Close,Volume
2013-11-19,1024.974976,1027.500000,1010.599976,1014.950012,850.429260,2077864
2013-11-20,1023.424988,1024.949951,1008.500000,1011.799988,847.789734,1658696
2013-11-21,1011.599976,1017.349976,990.000000,993.299988,832.288696,2302882
2013-11-22,995.500000,1005.500000,992.549988,1000.424988,838.258545,1494494
2013-11-25,1004.000000,1013.424988,996.549988,1006.625000,843.453796,1950998
2013-11-26,1001.549988,1008.224976,993.500000,996.849976,835.263245,2047412
2013-11-27,1004.500000,1006.849976,987.500000,993.224976,832.225769,2120978
2013-11-28,996.549988,998.275024,985.000000,992.299988,831.450684,2805722
2013-11-29,996.000000,1007.349976,990.900024,1002.174988,839.725159,1924812
2013-12-02,997.500000,1010.500000,997.500000,1006.950012,843.726135,1253260
2013-12-03,1008.025024,1021.000000,1007.525024,1010.400024,846.616821,1449184
2013-12-04,1009.950012,1015.799988,996.825012,1000.025024,837.923462,1519036
2013-12-05,1008.000000,1016.775024,991.525024,993.575012,832.519104,1397190
2013-12-06,995.500000,1005.000000,995.500000,1000.150024,838.028381,1446962
2013-12-09,1014.500000,1014.974976,1000.000000,1002.424988,839.934570,1826340
2013-12-10,1000.000000,1044.500000,1000.000000,1041.375000,872.570801,3653334
2013-12-11,1039.500000,1043.425049,1021.500000,1029.025024,862.222717,1556062
2013-12-12,1022.500000,1032.000000,1012.549988,1014.450012,850.010376,1655964
2013-12-13,1018.974976,1022.500000,997.500000,1000.900024,838.656677,3463350
2013-12-16,1006.849976,1019.900024,1002.575012,1009.575012,845.925537,2858500
2013-12-17,1015.799988,1032.925049,1015.000000,1022.674988,856.902100,2995474
2013-12-18,1020.000000,1035.500000,1019.000000,1027.900024,861.279968,1587990
2013-12-19,1037.974976,1055.000000,1031.324951,1040.750000,872.047241,2161986
2013-12-20,1044.050049,1065.000000,1042.925049,1060.275024,888.407166,1965812
2013-12-23,1064.974976,1071.724976,1048.974976,1054.525024,883.589600,1321224
2013-12-24,1059.900024,1064.500000,1052.125000,1055.349976,884.280579,870156
2013-12-26,1057.500000,1058.500000,1045.724976,1050.150024,879.923340,2297194
2013-12-27,1053.500000,1084.949951,1052.500000,1080.324951,905.207092,2479946
2013-12-30,1085.000000,1087.625000,1073.349976,1078.025024,903.279968,1668776
2013-12-31,1080.050049,1092.474976,1075.449951,1086.025024,909.983093,1245776
2014-01-01,1090.050049,1092.250000,1075.550049,1076.650024,902.127808,529952
2014-01-02,1083.000000,1094.500000,1078.074951,1083.500000,907.867493,1726948
2014-01-03,1082.349976,1114.550049,1073.625000,1111.099976,930.993286,2618174
2014-01-06,1114.500000,1122.000000,1098.500000,1119.800049,938.283264,2311810
2014-01-07,1120.000000,1128.224976,1099.500000,1103.074951,924.269226,2897486
2014-01-08,1106.000000,1122.000000,1105.000000,1116.324951,935.371399,2550020
2014-01-09,1114.375000,1127.750000,1111.050049,1120.974976,939.267761,2582206
2014-01-10,1130.000000,1154.900024,1117.500000,1140.449951,955.585938,3369334
2014-01-13,1142.500000,1192.000000,1142.500000,1184.375000,992.390869,3814316
2014-01-14,1186.000000,1192.400024,1160.000000,1163.375000,974.794739,2974964
2014-01-15,1171.224976,1189.099976,1163.500000,1176.800049,986.043823,3048854
2014-01-16,1190.000000,1190.050049,1162.500000,1175.150024,984.661194,2997962
2014-01-17,1149.000000,1149.000000,1103.025024,1106.525024,927.160217,7564756
2014-01-20,1109.474976,1175.000000,1107.750000,1169.099976,979.591919,6010558
2014-01-21,1167.000000,1169.625000,1137.550049,1140.150024,955.334473,3132282
2014-01-22,1143.550049,1148.425049,1132.050049,1137.025024,952.716187,2384030
2014-01-23,1134.050049,1138.349976,1118.650024,1126.224976,943.666992,2290762
2014-01-24,1122.000000,1141.625000,1117.500000,1124.349976,942.095703,1850266
2014-01-27,1113.000000,1129.750000,1110.050049,1114.800049,935.758545,2532948
2014-01-28,1116.000000,1123.925049,1098.050049,1106.175049,928.518616,2852166
2014-01-29,1120.000000,1120.000000,1102.500000,1104.900024,927.448242,1698076
2014-01-30,1099.025024,1113.500000,1095.000000,1108.800049,930.721985,2225250
2014-01-31,1112.550049,1134.900024,1110.500000,1120.525024,940.563782,2174246
2014-02-03,1111.000000,1122.125000,1095.400024,1097.224976,921.005798,1362480
2014-02-04,1087.000000,1087.500000,1056.025024,1075.675049,902.916809,2694166
2014-02-05,1081.900024,1100.000000,1070.000000,1097.199951,920.984985,1853650
2014-02-06,1090.000000,1094.949951,1072.500000,1087.625000,912.947876,1922652
2014-02-07,1095.000000,1097.500000,1065.500000,1072.199951,900.000122,1990912
2014-02-10,1072.000000,1072.000000,1042.550049,1046.775024,878.658569,4019270
2014-02-11,1050.000000,1063.250000,1048.000000,1050.849976,882.078918,3568786
2014-02-12,1059.000000,1061.800049,1047.500000,1052.724976,883.652771,3074348
2014-02-13,1053.500000,1069.199951,1048.250000,1066.875000,895.530334,2094350
2014-02-14,1068.949951,1092.375000,1064.050049,1083.949951,909.862854,1910062
2014-02-17,1080.000000,1093.000000,1073.599976,1082.699951,908.813721,1670394
2014-02-18,1082.500000,1095.500000,1077.925049,1083.000000,909.065552,1526916
2014-02-19,1085.000000,1107.500000,1081.125000,1098.974976,922.474976,1072918
2014-02-20,1103.000000,1111.000000,1091.400024,1094.675049,918.865601,1587924
2014-02-21,1099.000000,1106.500000,1095.375000,1102.849976,925.727661,1717860
2014-02-24,1102.000000,1102.625000,1085.050049,1088.949951,914.059937,2450424
2014-02-25,1094.500000,1099.750000,1090.000000,1094.449951,918.676453,3305374
2014-02-26,1097.000000,1097.500000,1088.574951,1091.074951,915.843628,3859712
2014-02-28,1080.500000,1140.000000,1080.074951,1137.875000,955.127197,3988192
2014-03-03,1135.900024,1149.500000,1114.000000,1120.025024,940.144226,1606078
2014-03-04,1116.599976,1127.000000,1112.000000,1120.324951,940.395996,2030332
2014-03-05,1127.425049,1143.125000,1121.275024,1125.949951,945.117371,2302006
2014-03-06,1126.425049,1130.000000,1116.074951,1120.375000,940.437927,1314562
2014-03-07,1122.750000,1125.025024,1076.400024,1114.250000,935.296814,4698472
2014-03-10,1114.050049,1114.250000,1067.500000,1071.324951,899.265564,3829768
2014-03-11,1077.500000,1088.824951,1061.000000,1075.824951,903.042786,2550254
2014-03-12,1076.500000,1094.875000,1076.500000,1089.724976,914.710632,1669788
2014-03-13,1074.025024,1101.000000,1068.425049,1074.775024,902.161560,2019884
2014-03-14,1070.500000,1080.250000,1062.150024,1069.775024,897.964478,2161246
2014-03-18,1067.750000,1075.900024,1052.125000,1061.000000,890.598633,2565842
2014-03-19,1037.500000,1037.500000,1006.525024,1019.700012,855.931763,8652662
2014-03-20,1019.000000,1061.449951,1005.700012,1054.099976,884.807068,5728956
2014-03-21,1062.500000,1072.500000,1042.500000,1063.500000,892.697327,4680776
2014-03-22,null,null,null,null,null,null
2014-03-24,1068.474976,1078.974976,1063.074951,1076.300049,903.441711,2183014
2014-03-25,1072.000000,1086.000000,1065.000000,1073.324951,900.944275,2249968
2014-03-26,1074.025024,1079.250000,1043.775024,1046.750000,878.637329,3192350
2014-03-27,1050.474976,1057.500000,1032.525024,1047.125000,878.952087,5012476
2014-03-28,1048.500000,1061.425049,1040.025024,1051.050049,882.246643,2971162
2014-03-31,1052.000000,1072.474976,1041.000000,1066.574951,895.278381,2683268
2014-04-01,1072.500000,1092.500000,1072.449951,1088.349976,913.556396,2755932
2014-04-02,1095.000000,1101.000000,1080.525024,1086.125000,911.688660,3763016
2014-04-03,1086.425049,1091.000000,1073.800049,1083.250000,909.275330,1581194
2014-04-04,1086.000000,1093.500000,1065.000000,1069.425049,897.670471,1694656
2014-04-07,1065.050049,1082.974976,1060.349976,1076.900024,903.945068,2594986
2014-04-09,1076.000000,1081.000000,1052.500000,1070.199951,898.321289,3350500
2014-04-10,1070.199951,1074.324951,1057.599976,1063.074951,892.340332,2152886
2014-04-11,1059.000000,1087.449951,1050.000000,1082.050049,908.268066,2340742
2014-04-15,1090.500000,1129.000000,1087.025024,1126.375000,945.474487,3597244
2014-04-16,1132.000000,1132.000000,1092.099976,1098.150024,921.782532,3475910
2014-04-17,1110.000000,1113.500000,1071.349976,1111.449951,932.946289,7681438
2014-04-21,1110.000000,1121.449951,1105.650024,1110.875000,932.463806,1842594
2014-04-22,1116.974976,1124.949951,1109.949951,1110.525024,932.170044,1486274
2014-04-23,1115.699951,1121.949951,1100.550049,1106.875000,929.106140,1938992
2014-04-24,1106.875000,1106.875000,1106.875000,1106.875000,929.106140,0
2014-04-25,1113.500000,1117.500000,1096.599976,1102.625000,925.538818,3160448
2014-04-28,1102.625000,1111.349976,1090.050049,1095.675049,919.704956,2550766
2014-04-29,1093.000000,1103.175049,1088.449951,1097.125000,920.921997,1846180
2014-04-30,1092.550049,1102.800049,1090.500000,1094.599976,918.802429,2397378
2014-05-02,1090.625000,1109.949951,1090.625000,1104.224976,926.881653,1917778
2014-05-05,1105.400024,1114.500000,1102.074951,1106.849976,929.085144,1314478
2014-05-06,1106.849976,1110.800049,1095.000000,1099.449951,922.873474,961232
2014-05-07,1095.525024,1101.500000,1070.050049,1082.775024,908.876709,4716182
2014-05-08,1082.550049,1090.900024,1073.824951,1081.025024,907.407837,2606900
2014-05-09,1076.000000,1092.349976,1076.000000,1079.949951,906.505066,1799440
2014-05-12,1076.500000,1083.349976,1061.574951,1079.675049,906.274536,2886064
2014-05-13,1082.900024,1119.500000,1082.900024,1105.474976,927.930847,2547484
2014-05-14,1107.199951,1118.849976,1100.550049,1108.050049,930.092529,1389228
2014-05-15,1108.050049,1112.500000,1085.574951,1096.574951,920.460571,2520196
2014-05-16,1100.025024,1126.699951,1050.125000,1080.375000,906.861938,5241798
2014-05-19,1075.000000,1080.000000,999.750000,1018.349976,854.798706,6516606
2014-05-20,1014.000000,1080.000000,1014.000000,1034.099976,868.019104,4702114
2014-05-21,1030.599976,1044.500000,1027.900024,1041.425049,874.167725,4116946
2014-05-22,1048.375000,1062.000000,1037.550049,1055.974976,886.380798,4216842
2014-05-23,1059.500000,1074.500000,1048.000000,1063.949951,893.075134,3094780
2014-05-26,1074.500000,1084.800049,1066.800049,1077.000000,904.029297,2650850
2014-05-27,1080.074951,1092.300049,1059.000000,1065.724976,894.565125,1795094
2014-05-28,1070.000000,1079.375000,1061.224976,1075.275024,902.581360,1887488
2014-05-29,1072.500000,1090.000000,1067.599976,1079.974976,906.526489,2820710
2014-05-30,1079.400024,1083.500000,1065.074951,1070.675049,898.720032,2585648
2014-06-02,1072.000000,1078.875000,1058.025024,1064.925049,893.893616,1095158
2014-06-03,1064.925049,1069.000000,1052.599976,1064.300049,893.369019,2484628
2014-06-04,1065.000000,1067.449951,1038.500000,1044.625000,876.853760,2141062
2014-06-05,1041.550049,1058.199951,1034.000000,1052.074951,883.107056,4348470
2014-06-06,1050.074951,1053.900024,1028.000000,1042.125000,883.149719,3361586
2014-06-09,1043.500000,1059.000000,1040.000000,1056.900024,895.670776,2666196
2014-06-10,1057.500000,1080.474976,1057.500000,1079.074951,914.462891,2628068
2014-06-11,1082.500000,1107.000000,1069.099976,1103.474976,935.140625,3544562
2014-06-12,1124.500000,1127.000000,1091.900024,1118.675049,948.022095,2734338
2014-06-13,1119.000000,1119.500000,1092.525024,1106.775024,937.937134,1904022
2014-06-16,1105.000000,1138.474976,1105.000000,1134.875000,961.750671,2439906
2014-06-17,1142.449951,1148.500000,1135.500000,1139.925049,966.030090,1918144
2014-06-18,1146.500000,1146.500000,1110.650024,1113.525024,943.657532,1948824
2014-06-19,1115.000000,1144.500000,1105.050049,1138.025024,964.420227,1896354
2014-06-20,1142.449951,1149.500000,1131.000000,1146.199951,971.347900,1155674
2014-06-23,1146.500000,1149.949951,1127.025024,1134.425049,961.369324,1262734
2014-06-24,1134.500000,1159.750000,1127.500000,1154.525024,978.403259,1479100
2014-06-25,1155.000000,1160.000000,1146.500000,1155.275024,979.038818,1028422
2014-06-26,1148.000000,1172.074951,1145.574951,1153.824951,977.809692,2036182
2014-06-27,1158.500000,1203.449951,1157.500000,1199.775024,1016.750061,3058836
2014-06-30,1200.275024,1217.500000,1188.300049,1212.699951,1027.703369,2146470
2014-07-01,1209.449951,1209.500000,1191.150024,1195.375000,1013.021362,1092790
2014-07-02,1200.000000,1205.875000,1191.750000,1200.800049,1017.619019,907740
2014-07-03,1199.500000,1222.500000,1196.000000,1208.949951,1024.525879,1526762
2014-07-04,1206.199951,1212.750000,1200.500000,1205.250000,1021.390198,536136
2014-07-07,1210.025024,1249.000000,1205.199951,1244.275024,1054.462036,2204902
2014-07-08,1242.474976,1243.074951,1216.625000,1224.724976,1037.894043,2500588
2014-07-09,1235.000000,1236.324951,1190.800049,1199.074951,1016.157104,1554242
2014-07-10,1199.775024,1209.800049,1167.500000,1175.900024,996.517517,1990562
2014-07-11,1185.500000,1205.000000,1180.550049,1197.224976,1014.589111,1329446
2014-07-14,1209.400024,1219.500000,1192.625000,1213.125000,1028.063599,1587924
2014-07-15,1213.099976,1215.000000,1196.875000,1199.650024,1016.644226,1389656
2014-07-16,1204.824951,1212.000000,1193.425049,1200.925049,1017.724792,1407240
2014-07-17,1205.000000,1214.900024,1187.500000,1190.974976,1009.292664,1790220
2014-07-18,1226.000000,1242.500000,1217.500000,1220.599976,1034.398315,3507488
2014-07-21,1234.000000,1234.925049,1221.525024,1231.875000,1043.953369,981072
2014-07-22,1232.500000,1270.000000,1230.949951,1266.199951,1073.042725,2399016
2014-07-23,1270.000000,1298.150024,1266.150024,1293.074951,1095.817017,2065858
2014-07-24,1297.449951,1301.000000,1283.500000,1297.599976,1099.652100,1481418
2014-07-25,1297.000000,1307.175049,1283.500000,1302.875000,1104.122437,1806914
2014-07-28,1288.574951,1299.824951,1277.500000,1294.650024,1114.256592,1314922
2014-07-30,1292.400024,1305.000000,1286.300049,1297.525024,1116.731079,1899252
2014-07-31,1287.550049,1299.000000,1284.625000,1290.025024,1110.276123,2407210
2014-08-01,1287.500000,1293.974976,1255.000000,1258.199951,1082.885376,2381882
2014-08-04,1266.000000,1270.949951,1244.000000,1263.025024,1087.037842,1828636
2014-08-05,1272.449951,1272.500000,1245.050049,1261.849976,1086.026855,1404656
2014-08-06,1258.074951,1267.425049,1245.125000,1253.324951,1078.689575,1837562
2014-08-07,1245.000000,1247.500000,1229.525024,1234.900024,1062.832275,1672656
2014-08-08,1232.500000,1253.849976,1232.500000,1239.349976,1066.662109,1464790
2014-08-11,1245.449951,1247.775024,1227.500000,1234.199951,1062.229492,1290896
2014-08-12,1244.949951,1244.949951,1220.099976,1235.875000,1063.671509,984552
2014-08-13,1235.000000,1265.000000,1235.000000,1250.025024,1075.849365,2768378
2014-08-14,1257.000000,1266.000000,1245.025024,1249.875000,1075.720459,1578056
2014-08-18,1245.525024,1252.500000,1235.000000,1243.800049,1070.492065,1373260
2014-08-19,1250.000000,1252.449951,1217.500000,1219.250000,1049.362915,3234156
2014-08-20,1222.250000,1227.525024,1215.025024,1218.099976,1048.372681,2056758
2014-08-21,1223.500000,1230.000000,1215.000000,1216.224976,1046.759521,2265450
2014-08-22,1222.000000,1234.099976,1217.900024,1232.099976,1060.422119,3096238
2014-08-25,1235.000000,1264.250000,1233.449951,1261.025024,1085.316772,3143512
2014-08-26,1264.500000,1275.000000,1250.000000,1266.900024,1090.372925,1815490
2014-08-27,1267.000000,1283.699951,1257.025024,1274.974976,1097.323242,1435460
2014-08-28,1273.500000,1274.650024,1256.500000,1261.175049,1085.446045,1766288
2014-09-01,1262.699951,1280.000000,1261.525024,1268.574951,1091.815063,810148
2014-09-02,1272.900024,1277.400024,1257.050049,1268.949951,1092.137573,1407940
2014-09-03,1269.500000,1308.000000,1269.500000,1303.199951,1121.615479,3061690
2014-09-04,1311.000000,1313.724976,1288.724976,1292.375000,1112.298828,1701598
2014-09-05,1299.949951,1310.900024,1291.525024,1299.300049,1118.258667,1467060
2014-09-08,1306.000000,1325.000000,1299.525024,1321.349976,1137.236450,1697342
2014-09-09,1326.000000,1333.500000,1312.550049,1315.625000,1132.309326,1418098
2014-09-10,1319.000000,1321.375000,1295.599976,1300.074951,1118.925903,1258768
2014-09-11,1305.000000,1312.199951,1295.750000,1299.175049,1118.151123,1075622
2014-09-12,1305.000000,1312.175049,1296.599976,1303.800049,1122.131714,1196210
2014-09-15,1307.000000,1309.300049,1277.000000,1279.150024,1100.916260,1151544
2014-09-16,1283.000000,1287.500000,1272.000000,1275.425049,1097.710205,1535608
2014-09-17,1280.500000,1302.375000,1280.500000,1295.599976,1115.074585,1657700
2014-09-18,1295.849976,1325.900024,1290.500000,1321.150024,1137.064331,1483078
2014-09-19,1321.500000,1370.000000,1321.000000,1357.099976,1168.004761,3587864
2014-09-22,1357.000000,1367.000000,1338.125000,1360.900024,1171.275635,999584
2014-09-23,1362.000000,1391.224976,1341.650024,1344.099976,1156.816284,2055990
2014-09-24,1346.500000,1353.474976,1316.375000,1321.500000,1137.365356,2442132
2014-09-25,1330.474976,1362.500000,1330.000000,1354.300049,1165.595215,2473158
2014-09-26,1355.000000,1362.449951,1335.050049,1342.000000,1155.009033,1612712
2014-09-29,1347.699951,1387.724976,1337.650024,1383.974976,1191.135498,2089534
2014-09-30,1386.474976,1388.324951,1354.074951,1368.300049,1177.644531,2788954
2014-10-01,1376.000000,1401.000000,1368.500000,1387.800049,1194.427490,2142022
2014-10-07,1369.800049,1419.849976,1362.800049,1365.675049,1175.385132,3457674
2014-10-08,1369.000000,1369.974976,1324.625000,1341.599976,1154.664795,1962442
2014-10-09,1354.000000,1361.650024,1343.250000,1353.025024,1164.497803,1685176
2014-10-10,1353.000000,1363.724976,1334.250000,1339.250000,1152.642090,2344362
2014-10-13,1340.000000,1362.400024,1335.000000,1358.275024,1169.016479,2209532
2014-10-14,1365.000000,1367.849976,1339.400024,1349.599976,1161.550171,2369406
2014-10-15,1349.599976,1349.599976,1349.599976,1349.599976,1161.550171,0
2014-10-16,1365.000000,1379.300049,1332.125000,1339.050049,1152.470337,3848014
2014-10-17,1237.500000,1255.675049,1215.000000,1220.574951,1050.503174,9892812
2014-10-20,1245.000000,1246.800049,1208.974976,1211.650024,1042.821655,3399242
2014-10-21,1212.925049,1221.875000,1207.500000,1216.699951,1047.167725,1950732
2014-10-22,1242.500000,1244.500000,1222.550049,1225.925049,1055.107666,2067664
2014-10-27,1259.500000,1259.849976,1222.474976,1228.574951,1057.388184,2797208
2014-10-28,1242.449951,1242.449951,1226.724976,1239.300049,1066.619019,2289958
2014-10-29,1237.500000,1257.000000,1236.500000,1253.025024,1080.611816,2425016
2014-10-30,1260.900024,1287.449951,1254.500000,1279.099976,1103.098633,4111292
2014-10-31,1280.500000,1310.000000,1280.500000,1303.925049,1124.507813,3170070
2014-11-03,1324.500000,1324.500000,1290.250000,1295.175049,1116.961548,2541632
2014-11-05,1319.000000,1319.000000,1295.000000,1299.750000,1120.907227,2310642
2014-11-07,1302.400024,1307.849976,1278.500000,1286.425049,1109.415649,2126740
2014-11-10,1287.550049,1291.000000,1275.500000,1284.824951,1108.035645,1541964
2014-11-11,1289.000000,1297.000000,1277.699951,1290.349976,1112.800903,1249940
2014-11-12,1290.000000,1305.500000,1287.500000,1295.875000,1117.565430,1320582
2014-11-13,1297.500000,1302.449951,1282.574951,1294.224976,1116.142212,1645540
2014-11-14,1292.599976,1305.574951,1287.500000,1303.224976,1123.904175,1457174
2014-11-17,1297.550049,1312.500000,1296.125000,1309.150024,1129.014038,1570552
2014-11-18,1310.000000,1313.324951,1289.875000,1292.925049,1115.021606,1467026
2014-11-19,1299.000000,1299.000000,1278.724976,1286.875000,1109.803955,1865746
2014-11-20,1294.000000,1305.125000,1280.275024,1302.724976,1123.472900,1795386
2014-11-21,1304.000000,1320.000000,1293.324951,1311.074951,1130.674072,2001594
2014-11-24,1311.000000,1332.500000,1311.000000,1328.849976,1146.003052,1942766
2014-11-25,1330.000000,1339.699951,1308.000000,1318.000000,1136.645874,2371684
2014-11-26,1315.025024,1328.175049,1307.500000,1313.650024,1132.894653,1584800
2014-11-27,1313.650024,1334.000000,1312.650024,1326.650024,1144.105835,1732418
2014-11-28,1329.175049,1345.949951,1317.675049,1321.500000,1139.664185,1989768
2014-12-01,1325.250000,1350.000000,1322.625000,1346.474976,1161.203125,1896354
2014-12-02,1346.500000,1355.474976,1324.675049,1328.650024,1145.830933,1436572
2014-12-03,1335.949951,1336.699951,1309.250000,1317.675049,1136.365723,3094670
2014-12-04,1332.000000,1333.500000,1314.949951,1318.974976,1137.486938,1285308
2014-12-05,1320.449951,1324.900024,1286.074951,1289.474976,1112.046021,2359676
2014-12-08,1297.500000,1297.500000,1250.824951,1256.400024,1083.522095,3232574
2014-12-09,1258.000000,1279.500000,1254.550049,1257.425049,1084.406006,2487940
2014-12-10,1257.500000,1265.949951,1248.099976,1253.949951,1081.409546,2087970
2014-12-11,1250.300049,1261.449951,1243.500000,1246.074951,1074.617676,1938822
2014-12-12,1250.000000,1260.000000,1211.324951,1225.349976,1056.744507,2380786
2014-12-15,1192.449951,1192.500000,1176.125000,1179.324951,1017.052490,3487788
2014-12-16,1175.000000,1229.625000,1172.500000,1221.525024,1053.445679,3339140
2014-12-17,1226.699951,1235.000000,1202.625000,1222.050049,1053.898682,2287076
2014-12-18,1227.550049,1234.250000,1217.400024,1230.349976,1061.056396,1481444
2014-12-19,1235.650024,1261.875000,1234.000000,1255.275024,1082.552002,1903130
2014-12-22,1263.000000,1264.500000,1237.199951,1256.699951,1083.780884,1643954
2014-12-23,1250.000000,1268.324951,1247.300049,1258.349976,1085.203979,1266476
2014-12-24,1257.500000,1260.425049,1232.824951,1239.949951,1069.335327,3288972
2014-12-26,1243.000000,1255.000000,1232.500000,1252.500000,1080.158569,626206
2014-12-29,1254.000000,1268.474976,1253.500000,1261.449951,1087.877075,778920
2014-12-30,1262.500000,1271.224976,1258.000000,1265.025024,1090.960327,701342
2014-12-31,1266.349976,1283.199951,1262.500000,1279.125000,1103.120117,1573792
2015-01-01,1283.500000,1283.500000,1270.500000,1272.775024,1097.643921,366830
2015-01-02,1275.500000,1295.474976,1275.300049,1289.724976,1112.261353,925740
2015-01-05,1290.500000,1299.949951,1262.324951,1270.125000,1095.358398,1754242
2015-01-06,1264.550049,1264.550049,1220.000000,1223.300049,1054.976318,2423784
2015-01-07,1235.000000,1239.574951,1203.724976,1208.849976,1042.514771,2636332
2015-01-08,1221.199951,1224.500000,1210.275024,1221.900024,1053.768921,1565408
2015-01-09,1227.500000,1259.949951,1225.000000,1256.150024,1083.306519,3197642
2015-01-12,1258.500000,1264.000000,1240.125000,1254.849976,1082.185303,1596006
2015-01-13,1260.000000,1265.199951,1240.050049,1248.949951,1077.097290,1468432
2015-01-14,1258.000000,1265.900024,1250.250000,1260.974976,1087.467407,1787096
2015-01-15,1266.500000,1290.875000,1261.625000,1269.550049,1094.862793,5009920
2015-01-16,1271.849976,1272.500000,1242.150024,1266.074951,1091.865845,5293830
2015-01-19,1268.000000,1275.500000,1251.500000,1255.500000,1082.745605,1135074
2015-01-20,1260.000000,1265.000000,1241.625000,1250.224976,1078.196899,2058566
2015-01-21,1261.000000,1261.000000,1244.125000,1256.900024,1083.953491,2310480
2015-01-22,1258.250000,1260.625000,1247.750000,1256.775024,1083.845337,2113214
2015-01-23,1257.000000,1266.025024,1248.050049,1251.800049,1079.555176,3150380
2015-01-27,1256.175049,1257.500000,1244.775024,1251.025024,1081.045776,2738736
2015-01-28,1251.500000,1272.449951,1251.449951,1269.800049,1097.269531,3121980
2015-01-29,1269.000000,1284.349976,1256.449951,1272.324951,1099.451782,3734392
2015-01-30,1280.349976,1287.500000,1235.000000,1241.025024,1072.404419,5817402
2015-02-02,1241.000000,1260.724976,1231.025024,1257.099976,1086.295288,3181802
2015-02-03,1255.824951,1282.500000,1253.550049,1279.125000,1105.327759,2345054
2015-02-04,1284.000000,1285.849976,1251.050049,1257.150024,1086.338867,2245418
2015-02-05,1260.000000,1295.849976,1259.500000,1276.199951,1102.800171,4530168
2015-02-06,1276.500000,1297.400024,1275.425049,1287.875000,1112.889038,2136416
2015-02-09,1280.750000,1284.550049,1250.000000,1256.449951,1085.733276,2076432
2015-02-10,1255.000000,1263.125000,1216.500000,1220.574951,1054.733032,3799054
2015-02-11,1227.525024,1243.625000,1223.625000,1229.949951,1062.833984,2937522
2015-02-12,1239.900024,1239.900024,1223.500000,1231.074951,1063.806152,3107980
2015-02-13,1235.000000,1273.875000,1230.125000,1269.375000,1096.902222,4158326
2015-02-16,1280.000000,1297.500000,1277.500000,1292.400024,1116.799316,2364392
2015-02-18,1292.525024,1321.500000,1282.625000,1317.824951,1138.769409,2660014
2015-02-19,1318.000000,1343.650024,1317.500000,1340.525024,1158.385254,2618002
2015-02-20,1349.400024,1349.400024,1321.125000,1337.775024,1156.008789,1801588
2015-02-23,1335.500000,1361.000000,1335.500000,1348.324951,1165.125366,1614892
2015-02-24,1347.000000,1365.000000,1339.500000,1352.375000,1168.625122,2199922
2015-02-25,1355.000000,1361.000000,1333.925049,1336.099976,1154.561279,1767994
2015-02-26,1339.500000,1346.375000,1312.675049,1328.224976,1147.756470,1991994
2015-02-27,1329.724976,1337.875000,1308.150024,1331.175049,1150.305298,2877376
2015-02-28,null,null,null,null,null,null
2015-03-02,1339.849976,1354.474976,1326.275024,1334.699951,1153.351563,2176038
2015-03-03,1341.000000,1395.000000,1338.074951,1388.000000,1199.409424,3424308
2015-03-04,1394.000000,1406.050049,1357.824951,1373.000000,1186.447998,3862994
2015-03-05,1375.000000,1385.349976,1340.525024,1348.224976,1165.038696,2173514
2015-03-09,1320.000000,1339.900024,1305.000000,1323.400024,1143.586792,2883174
2015-03-10,1324.449951,1339.125000,1297.625000,1321.349976,1141.815430,3037052
2015-03-11,1321.000000,1329.974976,1298.900024,1303.275024,1126.195923,2240200
2015-03-12,1311.949951,1312.449951,1295.050049,1309.525024,1131.597412,1827636
2015-03-13,1319.000000,1319.974976,1287.500000,1291.175049,1115.740356,1586838
2015-03-16,1292.599976,1305.000000,1276.000000,1281.150024,1107.077393,1556296
2015-03-17,1291.250000,1303.349976,1278.875000,1291.849976,1116.323486,1267318
2015-03-18,1295.474976,1299.724976,1275.849976,1279.675049,1105.802734,1255170
2015-03-19,1288.000000,1302.925049,1284.050049,1298.125000,1121.746338,2448964
2015-03-20,1298.000000,1309.000000,1289.425049,1305.474976,1128.097168,1963908
2015-03-23,1308.000000,1315.500000,1303.000000,1308.574951,1130.776245,1566608
2015-03-24,1315.000000,1318.500000,1291.050049,1295.650024,1119.607544,2394878
2015-03-25,1295.699951,1307.000000,1272.599976,1286.875000,1112.024658,2224858
2015-03-26,1276.650024,1293.349976,1250.500000,1256.550049,1085.819580,3091642
2015-03-27,1265.500000,1285.949951,1252.050049,1257.400024,1086.554688,2751776
2015-03-30,1262.500000,1284.949951,1260.000000,1282.074951,1107.876709,1339006
2015-03-31,1284.724976,1284.724976,1260.500000,1276.974976,1103.470215,2427028
2015-04-01,1279.000000,1281.800049,1261.125000,1271.324951,1098.587402,2075758
2015-04-06,1279.000000,1281.449951,1250.050049,1273.650024,1100.596313,1568542
2015-04-07,1281.224976,1299.500000,1272.000000,1292.500000,1116.885376,1886922
2015-04-08,1297.000000,1328.250000,1295.425049,1320.699951,1141.254028,1652134
2015-04-09,1329.500000,1343.724976,1317.574951,1332.275024,1151.255981,2544450
2015-04-10,1324.250000,1335.400024,1314.000000,1326.875000,1146.589600,1815544
2015-04-13,1332.000000,1332.500000,1314.000000,1327.750000,1147.345947,1308642
2015-04-15,1327.349976,1356.949951,1304.699951,1313.875000,1135.356079,2913934
2015-04-16,1313.474976,1313.500000,1285.675049,1291.400024,1115.934814,3217570
